Critic,Peter Travers,Jeannette Catsoulis,Peter Stack,Desson Thomson,Calvin Wilson,Robert Abele,Peter Hartlaub,Keith Uhlich,Bill Goodykoontz,Marjorie Baumgarten,Kate Erbland,Michael Rechtshaffen,David Wiegand,Jonathan Rosenbaum,Wesley Morris,William Arnold,Michael O'Sullivan,Tom Huddleston,Nick Schager,A.A. Dowd ,Claudia Puig,Tim Robey,Moira Macdonald,Noel Murray,James Rocchi,David Ansen,Richard Schickel,Richard Brody,John DeFore,Clark Collis,Melissa Maerz,Lou Lumenick,Bill Zwecker,Michael Sragow,Ken Fox,Boyd van Hoeij,Robert Lloyd,Shawn Levy,Elizabeth Weitzman,Chris Hewitt (1),Bob Graham,Roger Moore,Randall Colburn,Helen O'Hara,Matt Brennan,Jordan Raup,Stephen Dalton,Rick Groen,Liam Lacey,Kim Newman,Bob Mondello,Betsy Sharkey,Eric Kohn,Manohla Dargis,Nigel M Smith,Randy Cordova,Gregory Ellwood,Nicolas Rapold,Sheri Linden,Rita Kempley,Barry Hertz,Clayton Dillard,Charlie Schmidlin,Nathan Rabin,Erik Adams,Kate Taylor,Barbara VanDenburgh,Jamie Graham,Steve Davis,Alan Scherstuhl,Jonathan Curiel,Dennis Harvey,Nick de Semlyen,Catherine Shoard,Jaime N. Christley,Dominick Suzanne-Mayer,Amy Taubin,Jami Bernard,Jonathan Foreman,Clarence Tsui,Brad Wheeler,Rex Reed,Anthony Lane,David Edelstein,Miriam Bale,Scott Tobias,Peter Keough,Luke Y. Thompson,Pete Vonder Haar,Serena Donadoni,Kevin Maynard,Amy Biancolli,Neil Genzlinger,Ann Hornaday,Stephanie Zacharek,Tom Keogh,V.A. Musetto,Sean Axmaker,Bill White,Mary Pols,Damon Wise,Andrew Pulver,James Mottram,Allan Hunter,Bryan Bishop,Rory O'Connor,Kevin P. Sullivan,Ben Kenigsberg,Molly Eichel,Farran Smith Nehme,Nathan Lee,Bosley Crowther,Mick LaSalle,Desmond Ryan,Marc Mohan,Edward Guthmann,Neva Chonin,Mark Jenkins,Gary Arnold,Alan Zilberman,Kirk Honeycutt,Justin Lowe,Elizabeth Kerr,Andrew O'Hehir,Andrea Gronvall,Elise Nakhnikian,Sam C. Mac,Zach Campbell,Chris Kaltenbach,Lisa Alspector,Glenn Heath Jr.,Oleg Ivanov,Kevin C. Johnson,Michael Roffman,Justin Gerber,Sarah Kurchak,Rodrigo Perez,Cath Clarke,Nick Allen,Robert Yaniz Jr.,Matt Donato,Wendy Ide,Michael Snydel,Dan Mecca,Kyle Anderson,Russell Smith,David Chute,Ernest Hardy,Chris Packham,Sherilyn Connelly,Todd McCarthy,Roger Ebert,Mike Hale,Stephen Hunter,Elvis Mitchell,Pauline Kael,Owen Gleiberman,Justin Chang,Peter Rainer,David Rooney,Richard Corliss,Richard Roeper,Jessica Kiang,Joe McGovern,Brian Lowry,Todd VanDerWerff,A.O. Scott,Kevin Thomas,Stephen Holden,Dave Calhoun,John Bleasdale,Lisa Schwarzbaum,Ignatiy Vishnevetsky,Kenneth Turan,Rene Rodriguez,Mike Clark,Susan Wloszczyna,Guy Lodge,Dan Fienberg,Peter Bradshaw,Chuck Bowen,Ty Burr,Sheila Benson,Vincent Canby,Kevin Jagernauth,Tim Grierson,John Anderson,Andy Webster
Peter Travers,1.0,0.0501657658517,0.0308721447899,0.0538823622401,0.0522095235113,0.0329289723001,0.0304120417654,0.0344299865894,0.0650016406696,0.0330533302101,0.0526348094582,0.0606633852623,0.0569235669877,0.0514133746256,0.0626838691613,0.0900557788934,0.0271485201484,0.0337481569718,0.0510862187251,0.0341323305885,0.061744994673,0.0300940347482,0.0463286625275,0.0441809954989,0.0841899067948,0.0410605298723,0.0581079572569,0.0579383574641,0.0574860272214,0.0503313443311,0.0206589449911,0.0430267662819,0.0231499547025,0.0335402391842,0.053654368165,0.0477001980781,0.0,0.0783644825942,0.0290124805228,0.04583233643,0.0630134002217,0.0292013861756,0.0369058593839,0.0325142426283,0.0889885617995,0.0291261682075,0.0449914877951,0.0770275371668,0.0297740317433,0.034449640471,0.0196423802405,0.0584798634613,0.0587950940654,0.0352787697673,0.068905065695,0.0705238822752,0.0413628774544,0.0399507147062,0.0310514999935,0.0549428076,0.0329924528266,0.0504793320535,0.0453898452832,0.0501475147743,0.0497193737192,0.0277307074565,0.0729055133624,0.0352247735289,0.0339173611784,0.0653928223968,0.0592167217014,0.0352173085592,0.0674366030392,0.0544371858136,0.070768631082,0.0678316302932,0.0,0.0512214517032,0.0224448784903,0.0295981457243,0.0561720999658,0.0689096934831,0.0452977158718,0.061728027901,0.0472357834502,0.0464733002024,0.0732209381162,0.053928186109,0.0429560718198,0.0465868991392,0.0,0.0645225137042,0.0533780775546,0.0383935763412,0.0718889998081,0.0542028271638,0.0636038044395,0.0405738078289,0.0468968423834,0.11320601739,0.037348949989,0.0877797642701,0.051031850476,0.0479080674649,0.0549019420217,0.0512355918959,0.0156236479878,0.0520885974646,0.0603491476687,0.0414558921848,0.053133339989,0.0354802927501,0.0344210334717,0.0,0.0465526081632,0.0228080579973,0.0315046523667,0.0386128984876,0.0327605729716,0.0675490654889,0.0421321430641,0.0911243702834,0.085823165209,0.0474988894262,0.0442249317349,0.0475894237318,0.0436719281666,0.0504990136475,0.0612984238366,0.0566082262349,0.045868591922,0.0417111011988,0.0279809791127,0.0520057228388,0.108981988139,0.0576543035376,0.0247718615564,0.0391130900955,0.0792348653016,0.0577687674618,0.0333708132843,0.0657413021225,0.0559300834284,0.0453735117308,0.0531412143633,0.0368573633253,0.0506121850682,0.0559961291464,0.0705552221092,0.0619469960012,0.03568534885,0.0793929415296,0.046555820095,0.0497421632108,0.0416883377588,0.0382778481098,0.0365800839401,0.0438553889615,0.048352958982,0.0768823828454,0.0865410576722,0.065086319028,0.0335723208038,0.0168720737761,0.0479562270997,0.107672254301,0.0386116833756,0.0528367290427,0.0369105737104,0.0563396213684,0.0291344012326,0.0491352571794,0.0472378611573,0.0586518189493,0.0362625379197,0.0626750815286,0.0279380869817,0.0299497060621,0.0294011062199,0.0312454906081,0.0472017416873,0.0420572860281,0.0286501096919,0.0172859003659,0.0324331315886,0.0771001040789,0.0271412115822,0.0683463733759
Jeannette Catsoulis,0.0501657658517,1.0,0.0665933366526,0.0666211506538,0.114924622475,0.0490920636846,0.025528276018,0.0443456068097,0.0408918843857,0.0791457653846,0.0630560446511,0.0445243730689,0.0340792174422,0.0481808939505,0.0587569382121,0.107579133841,0.0591878685748,0.0511784021187,0.0725318934275,0.055420058575,0.0859144333603,0.0428494031071,0.0203724882463,0.0697365536004,0.0649814566414,0.0437505664943,0.0760885102657,0.0593471141058,0.0590241400837,0.0345774689033,0.0397951636558,0.0625748383234,0.0843796159699,0.0376880538395,0.0434926286366,0.0430303154875,0.0,0.0576796626292,0.141947253697,0.0555237373534,0.0767962347931,0.045101433521,0.0348968410268,0.0760458988511,0.0428044029831,0.0415096226923,0.0617023805649,0.0691613440284,0.038230414397,0.0272468133198,0.0173954086861,0.0492202421306,0.0556386452378,0.0450025193643,0.0514332390191,0.032537437885,0.046884265314,0.0742451198571,0.0846280302503,0.0660085899852,0.0255823397572,0.0262142667862,0.0487619138582,0.058882652254,0.0482627907181,0.0451314513419,0.0973634032845,0.0212541672759,0.0268539520203,0.0696678992241,0.017657916769,0.0228804899512,0.0700223685122,0.0720858668384,0.053958112582,0.0615180917712,0.0,0.0387983665931,0.0684523171981,0.045397719501,0.0462055321057,0.0640404635942,0.0427483833628,0.0718017211445,0.0437790222745,0.0444169460717,0.0666398014463,0.0635792882701,0.0560537038103,0.0510980674572,0.0,0.0402619003892,0.0552290265235,0.0595788752488,0.066837274328,0.0397826937414,0.0825281084016,0.0599713351677,0.0637026025268,0.0543420940533,0.0501641628812,0.0669466761466,0.0514108434227,0.083081895553,0.0449371890557,0.0665719494182,0.0344498841612,0.0504443548489,0.058802682832,0.0410472220821,0.0358872316544,0.0558952055871,0.0421241026449,0.0,0.0346476513267,0.0574067612539,0.0330148551738,0.108928945273,0.0462396481456,0.0496379104039,0.0181785542677,0.0523537795474,0.0936767028938,0.0395391838563,0.08443592271,0.0860636301577,0.0603883904563,0.041706274732,0.0602631050291,0.125777478789,0.0399672853064,0.0350167300212,0.0496584697849,0.0617700381489,0.0585849853228,0.0495764900153,0.0402839827117,0.0545436724112,0.0343721778235,0.0479844384088,0.0436241874776,0.0695206376446,0.0667481703599,0.0849137288828,0.0214575537907,0.0778892518429,0.0632321600231,0.0597750721265,0.0649404298613,0.0626920985946,0.0437740113782,0.0508526238211,0.0731114994428,0.0491153841946,0.0496109741359,0.0699492690984,0.0629874671141,0.0497101844198,0.0418465835281,0.0609412462881,0.0874272196924,0.0487448888628,0.045964584097,0.00658753775452,0.0485941189807,0.0623832726368,0.0396041696339,0.0402046875159,0.039759608068,0.0552134828588,0.0540533122037,0.0355219139423,0.05228169907,0.0556829119479,0.0443258799558,0.0469978115938,0.0250099795054,0.0842387561896,0.0414228203417,0.0954238677906,0.0565007216671,0.0595813087751,0.0634581876909,0.0274881517177,0.0937669661705,0.0618860736531,0.031548389296,0.0499551874034
Peter Stack,0.0308721447899,0.0665933366526,1.0,0.0894931993741,0.0635092195042,0.0560661212651,0.0235099270003,0.0381657547031,0.0266782026887,0.0562133795884,0.0992196907496,0.0624269772273,0.101581376984,0.053886214493,0.114324583581,0.0621822967963,0.0893089715332,0.0523093636522,0.0518991743433,0.0669216564976,0.0730041708368,0.0371861373797,0.0211605667782,0.0617618711559,0.0811538175541,0.0416312605323,0.0537997310952,0.0632794151498,0.110120044847,0.0541421713736,0.0313170501714,0.0344205380734,0.0605354381074,0.0570017960714,0.0650294891323,0.0614336279002,0.0,0.102817389625,0.0324841048476,0.0547112898472,0.0893648094016,0.0700823198704,0.0407480324276,0.0529247336201,0.0955981681826,0.0491591584823,0.0558918403907,0.0957699375166,0.0661706350345,0.0371131172318,0.0171770907433,0.0634196533443,0.0760584296922,0.0599001841429,0.0740888327836,0.0812083779216,0.0676139670021,0.0710673584477,0.0903575222524,0.0903465487511,0.0559812305142,0.0487208075496,0.0645121611799,0.078039717634,0.0744488830096,0.0661173874993,0.0852031017048,0.0503923947956,0.03672722632,0.0823135187946,0.0717541177402,0.0465782152012,0.0473967958148,0.0613687403649,0.0735870488527,0.0789492600726,0.0,0.054703607876,0.0908758026745,0.0584091826953,0.0446003369994,0.0867343659204,0.0720931634577,0.0808766661445,0.0849857450267,0.0567252122783,0.0733351472,0.0664430972121,0.0452986140401,0.0622698649957,0.0,0.0363905992682,0.0585909738855,0.0552822045816,0.0622073826978,0.0576577532764,0.0795543675775,0.0596785564874,0.0750852505198,0.0696553215984,0.0896597024324,0.074842660629,0.0554344595849,0.0763937915407,0.0393053453781,0.0765925149632,0.082394515028,0.0870743980961,0.0685647768637,0.0400277536111,0.0370924800044,0.073914383042,0.0381100315428,0.0,0.075124074236,0.0254383760959,0.0573621572687,0.0752435203691,0.121499499601,0.0379340854218,0.0421331166168,0.0651466220028,0.0600043457322,0.0923121832507,0.0740817224676,0.0567915041473,0.0638284226433,0.0479074863568,0.083540708614,0.0546151147326,0.0744255836523,0.0828668937939,0.0467124864818,0.0659000920089,0.0817837526827,0.050429205599,0.0626475159455,0.0703978354967,0.0896598637285,0.0515912492423,0.0317961922186,0.0785635600712,0.0888305402639,0.0894766741935,0.0841102092623,0.063142935021,0.0848717850435,0.118016383913,0.0639203318112,0.0549995428496,0.0637943554276,0.0906371324402,0.0674335267235,0.081931222415,0.0731501639741,0.0942867019905,0.0532405856929,0.0867461598089,0.0713859501373,0.0638337218473,0.0693164934857,0.0848772978524,0.119886051326,0.0171688046389,0.0358734558846,0.114272788211,0.048855675493,0.0523624519649,0.108889910242,0.108847916855,0.0614566403971,0.055370833356,0.0478249229226,0.0483416632006,0.0623646499529,0.0847477629585,0.0581240099656,0.0399420832636,0.0466434271865,0.0740694011002,0.056522930421,0.0620024578203,0.0816129345658,0.0331884583914,0.0962963724328,0.0780954243608,0.0930212618126,0.0503236151085
Desson Thomson,0.0538823622401,0.0666211506538,0.0894931993741,1.0,0.0751891633818,0.0542131770564,0.041516207237,0.0812903188796,0.0945067994333,0.0419809504129,0.0847461319921,0.0537436078287,0.103309565828,0.103390861653,0.131987430746,0.105832029896,0.0783567395891,0.0916180709714,0.0605358050916,0.112072349487,0.0898426137634,0.0453997739848,0.0286486444851,0.0915221530781,0.074358781893,0.101050599225,0.075211290698,0.111333240761,0.0826682343694,0.0285692183187,0.0400347314026,0.0871292082674,0.0846463224942,0.0759892147324,0.0735123967187,0.0821644741526,0.0,0.12479041034,0.0586244099492,0.0864663319937,0.109406525218,0.0726731366868,0.103077943964,0.0628315725774,0.0935429875207,0.0620803522451,0.0657365995087,0.0969869425212,0.053443366537,0.0459865993336,0.0230100431203,0.0951519429813,0.0964727703604,0.0750390943897,0.116068831045,0.112672959563,0.0857675740028,0.0730916041295,0.0816057024874,0.0912560465016,0.0334374947596,0.036941066065,0.0755984134342,0.0935106670126,0.107894647818,0.0682524970597,0.0773353089493,0.0498924431934,0.04290320563,0.134190043505,0.06051895312,0.0414978605014,0.0690345167688,0.0847556475013,0.0887369113424,0.060172249429,0.0,0.0508809767376,0.0839751382058,0.0660814167263,0.0570461853115,0.100728282079,0.102294870686,0.0987349176792,0.0861829783051,0.0715539166941,0.0993022773416,0.0822510616381,0.0564723573733,0.092670149426,0.0,0.0638140169013,0.0733339879691,0.0450470982477,0.0891389756001,0.0734411351107,0.0959735444105,0.0872371157353,0.092517842964,0.0930786080395,0.0939726529927,0.0852937833535,0.0826102611762,0.0833050217015,0.0642513581592,0.103636568225,0.0553896303075,0.135195488777,0.0587484868833,0.0703919673132,0.0747183321643,0.0759433039392,0.0729536769746,0.0,0.101953612673,0.015677570538,0.0337734384597,0.0813170417797,0.109151499579,0.0709774174901,0.0630228608277,0.0682836651794,0.0672668903372,0.068502789931,0.0802499156972,0.0692735249008,0.099327607946,0.048803061479,0.104679600255,0.0780870725054,0.0678529387762,0.0836876376981,0.0901175000035,0.0846837729146,0.137782509082,0.0746093467572,0.0871447051397,0.0619715027761,0.101358484556,0.0703781587327,0.0368059836477,0.113847375542,0.0898745868001,0.0722366642566,0.0422018154083,0.0806138115927,0.0743979183024,0.0980313003031,0.0897367954275,0.0655113966823,0.0791090813273,0.119585067468,0.0762112298999,0.113800068057,0.0680887440538,0.0872668233288,0.0710210689056,0.0923676796452,0.0900421271425,0.0651593713988,0.107589381183,0.127263057748,0.129419689715,0.0154927488629,0.0541163475958,0.130307402159,0.0716086797049,0.0688416827802,0.142364008871,0.100860390955,0.0846000471229,0.0518508729627,0.0996865078698,0.0748157378192,0.0793446320173,0.118880364629,0.0879980413948,0.040795256627,0.0903658838701,0.0791527268174,0.0654779994961,0.0749557350234,0.102497942991,0.0398442733992,0.130224893237,0.100150072391,0.0721568981063,0.0755591231644
Calvin Wilson,0.0522095235113,0.114924622475,0.0635092195042,0.0751891633818,1.0,0.042568509255,0.0226356570991,0.0528002269013,0.0750018688492,0.0622444025953,0.0438488813576,0.0432940010698,0.0585407209154,0.0493373911131,0.0611857035891,0.0845314667251,0.0313742315391,0.0371304046695,0.0661437463728,0.0487438088338,0.0918447600491,0.0398380822646,0.0211584837075,0.0304405305121,0.0527785041146,0.0489234482381,0.095667637987,0.0601121157343,0.0823717118748,0.0263220234091,0.00843164641729,0.0616122219336,0.0487963166432,0.0243033986323,0.055558260025,0.0461458163126,0.0,0.0569526166748,0.0700542412949,0.0383214462996,0.0594161554081,0.0520615487144,0.0479379991457,0.0457330960884,0.0892778727362,0.0245471382582,0.0322342142753,0.0688384674966,0.041458680074,0.0170854634165,0.0377214491507,0.0556986936054,0.0285134191399,0.0281378475171,0.0354568029946,0.0309490448496,0.0476985965063,0.0370481569934,0.0595289292077,0.0493120611568,0.0660032595407,0.0300185620877,0.0356052674724,0.0435242163299,0.0439560349305,0.0388499639926,0.0593555812239,0.0321835201051,0.0215085250845,0.0581167370221,0.0529944981396,0.0204089413812,0.0435425247408,0.0683788466697,0.0677112465798,0.0349306024097,0.0,0.0330269498441,0.0413026294999,0.0446697810589,0.05007470575,0.0585052137578,0.03695030444,0.0401537308133,0.0431765017568,0.0545863325068,0.056485481449,0.0529475449072,0.0488118277393,0.0439751041613,0.0,0.0624694520968,0.0437059390567,0.0390551635771,0.0522804892945,0.0186289902196,0.0751779473742,0.0538439735299,0.0697428196501,0.0668481733075,0.04103149321,0.0762118864337,0.0581065891983,0.0559833756242,0.0453284707634,0.0619689728404,0.0270355572189,0.0668197429624,0.0450737993135,0.0501167587143,0.0405993177875,0.0439052562074,0.0392104159575,0.0,0.0728089764751,0.0292347476875,0.0411483657307,0.0571250218808,0.0342994649805,0.0292698171547,0.028198955766,0.0357961815514,0.0409673380354,0.045786767773,0.0619233501143,0.0398394495109,0.0416367298033,0.0392135451966,0.039977029422,0.0877087169956,0.0561845582318,0.0230727140561,0.0289439818467,0.0444073552369,0.0323724499728,0.0738309745892,0.0322315667746,0.0462151324895,0.0533325163803,0.0601236699616,0.0224753038671,0.0555081592466,0.05269038832,0.0741228851348,0.0371407151076,0.0235388458057,0.0704900373277,0.0566796003429,0.0659468343698,0.0367832590925,0.0544246572973,0.0578418228247,0.0322126215585,0.0289460275906,0.0257402281523,0.0548784598759,0.0349484624456,0.0361747217843,0.0431547255828,0.0492685444041,0.0607908458697,0.0420004114487,0.0518295945194,0.00108485098242,0.0225710240862,0.0462340333603,0.0252270208029,0.0308334201382,0.0428058747564,0.0361439568609,0.0367838822225,0.0319129172435,0.0453736697381,0.0429860119716,0.0538559085637,0.0310734231673,0.034963800198,0.0441226796541,0.0262494807802,0.0305949801953,0.0727881141178,0.0283542003685,0.046157066826,0.0203431926909,0.105875419445,0.0412177728731,0.039723208802,0.0616094477553
Robert Abele,0.0329289723001,0.0490920636846,0.0560661212651,0.0542131770564,0.042568509255,1.0,0.0410677660612,0.0456630365109,0.0220615356744,0.0246116575574,0.0681927297976,0.065530671682,0.0437693181919,0.0561117189544,0.0552075175645,0.0579924004176,0.0535019020979,0.0657733197464,0.0426927660624,0.040847152271,0.0566231492558,0.0221281208499,0.0133629750823,0.0683719403895,0.106106279567,0.0413324891561,0.0594551648226,0.0529232441426,0.0374539564424,0.0346117962118,0.0630980908857,0.0551116487238,0.0301260306982,0.0272717962652,0.0331206870122,0.0348228629742,0.0,0.0598059109376,0.0321815897911,0.0575028026956,0.0414582762475,0.0283389073591,0.0441773248386,0.0583128823014,0.054221291622,0.0393577364117,0.0623773679159,0.0542290605175,0.0335736721521,0.0405073307088,0.0216099112138,0.0378498087578,0.0371306960651,0.0326052677796,0.0360113831485,0.0567815340374,0.0524682165846,0.0398532770664,0.0558100346876,0.0819272694499,0.0215407204984,0.0329960991841,0.0321981090229,0.04159812544,0.0522456940556,0.0463862959894,0.0453086295494,0.0327341544365,0.0358911415316,0.0659804449188,0.0389535562673,0.031842252154,0.0636620859681,0.0390077181935,0.0636122326363,0.078853802877,0.0,0.036447666817,0.0184313397596,0.0637681511714,0.0676709866683,0.0454538185469,0.0549986842068,0.0452691889032,0.0429568091899,0.0757535847303,0.0480173514198,0.0445710101424,0.0604468536736,0.0428699665689,0.0,0.0298770472539,0.055134366599,0.0450293035068,0.0778163332619,0.0365023323616,0.0783922568128,0.0486891300026,0.0387725050549,0.0402677237773,0.0563628140607,0.0639589662011,0.0283312559754,0.051983943204,0.0592134483422,0.0535363111502,0.0262193876581,0.0558847683874,0.0360098852188,0.0430199341916,0.0337413535576,0.0391190954458,0.0656716172933,0.0,0.0429352526485,0.014088979053,0.0250892372268,0.0570355960501,0.0585012085225,0.0532328564569,0.0309980312893,0.0402348655657,0.0462407136132,0.0344617528292,0.0360613234197,0.0511193810248,0.0241326061821,0.034302755864,0.0517498213616,0.0548363661513,0.0579133600892,0.065621879006,0.0199745325107,0.037924661643,0.0570534342223,0.0421553786806,0.0365161086308,0.0447514637219,0.0723282707035,0.0578553619269,0.0248495012155,0.0844635658109,0.0567931523256,0.0386960627202,0.0337824813836,0.0368329984985,0.0452214421071,0.0524499213727,0.0520194882727,0.0414118447372,0.0626210300427,0.062626366645,0.0701585321907,0.0470724497864,0.0529530554413,0.0555567955586,0.0241979968438,0.0504907220399,0.0548287842801,0.0564318832627,0.0463057220078,0.046671516014,0.0440220064393,0.0197427081739,0.0216744559043,0.0704941280116,0.0451084418867,0.0431993514758,0.0465437735835,0.0575732425101,0.0244252014331,0.0362960514042,0.0251124288258,0.0373148714334,0.0451498084553,0.0511816567421,0.0302185680614,0.0367203107189,0.056552585408,0.0417859917707,0.0772509108166,0.0759617320094,0.0489346850018,0.0252822635114,0.027413181683,0.0585813470888,0.0327843674018,0.0462596207206
Peter Hartlaub,0.0304120417654,0.025528276018,0.0235099270003,0.041516207237,0.0226356570991,0.0410677660612,1.0,0.0376643625944,0.0370011198417,0.0124971024393,0.0345286328927,0.0549845744405,0.0556879972617,0.0684596251987,0.0390536093604,0.0546118984356,0.0309647092799,0.0458520276835,0.0230511740031,0.0515722464993,0.078031338376,0.0184932008728,0.021202184928,0.0434355986359,0.0266417671234,0.0217352460677,0.0407326373522,0.0608001852488,0.0262287298534,0.011258230086,0.0276251155586,0.0282019766863,0.0399690332089,0.0333845485375,0.0513207811614,0.0522529032699,0.0,0.0813447542228,0.0208482406115,0.0404488520414,0.0354687539822,0.0173567401645,0.0354000256845,0.0377135973112,0.0419101123259,0.0461654874166,0.0467869704003,0.0314326251557,0.0271303039566,0.0274334717234,0.0240973440164,0.0220803709702,0.0264943754816,0.0675910961079,0.0360539583705,0.035552336417,0.0441999739308,0.0411414414585,0.0350020022704,0.0522038708299,0.0189472447489,0.0430879552858,0.019612804918,0.0224069134061,0.0385374095215,0.0529941793738,0.031948915518,0.0184033197696,0.0108713320709,0.0831707445831,0.0191507295327,0.0235971337346,0.0434259376899,0.0376504654075,0.0256164121014,0.0396485520129,0.0,0.0385244118936,0.0192400161066,0.0476846013733,0.0273339501255,0.087556000893,0.0309338419468,0.0366255177224,0.0410357505821,0.0589738823592,0.0353787079079,0.0246487181654,0.0309309558993,0.0589226285806,0.0,0.0437670525978,0.0484337835609,0.0197095231199,0.0444704760941,0.0291757461676,0.0461092663871,0.0583210056463,0.0385802956677,0.0417002715584,0.0642048051776,0.0330644714401,0.0371055455961,0.0465089595046,0.040301270016,0.0479834227977,0.0190416887351,0.0670694350489,0.0214888371498,0.0310066313129,0.0223184158421,0.0380304660813,0.0272180880362,0.0,0.0332940176525,0.0276025480282,0.0542269196316,0.0549455235,0.022086068262,0.0577789319036,0.0240458655078,0.0982210180107,0.0431939123289,0.0303067810999,0.0295011771838,0.0358267761308,0.0312871083042,0.0356868259245,0.041666704072,0.0207706433393,0.0297560944885,0.0547710330997,0.022154546206,0.0166079240319,0.047456707352,0.0330041363081,0.0467712133656,0.0308808802911,0.0349816004129,0.0576685240108,0.00930466145805,0.0518055820271,0.0438638126147,0.0205194679817,0.0133583314855,0.017970053138,0.0385022797694,0.0337203463458,0.0563076770581,0.0476549311885,0.0441160950685,0.0350523183856,0.0264619937157,0.0335532383935,0.0299160556749,0.0272138409386,0.022682843476,0.0320418602269,0.0456493826424,0.0361732360871,0.0428414076224,0.0453851861984,0.0417502043887,0.00689729155398,0.0132746672803,0.0587701604919,0.028913452701,0.0438935803191,0.0439688623001,0.0670957519844,0.0138642949027,0.0480690466442,0.0480144395317,0.0294577155933,0.0612775378225,0.019907807424,0.0188957324937,0.0207902566902,0.0347624439568,0.0363357283504,0.0635831819005,0.039754683097,0.015247755943,0.0155586181201,0.0280799496982,0.0310906583287,0.0338376244025,0.015334978925
Keith Uhlich,0.0344299865894,0.0443456068097,0.0381657547031,0.0812903188796,0.0528002269013,0.0456630365109,0.0376643625944,1.0,0.0592249239635,0.0250383362583,0.102894476513,0.0447538558317,0.0777101916121,0.0689830454494,0.077815704489,0.113254654591,0.051839459561,0.0886843272884,0.0601578681544,0.0843702592673,0.0706147387059,0.0264072863162,0.01794754975,0.0773232762733,0.0537950021833,0.084564045848,0.0931533345417,0.0634362139357,0.0535214074101,0.0307865590484,0.0505529281311,0.0349041864266,0.0217462191127,0.0870186482548,0.0406831542225,0.0603709325232,0.0,0.0862202058729,0.0310642091057,0.0463573331791,0.0814898152867,0.0672077667167,0.0772928284331,0.0478084019375,0.0811245877724,0.065647707751,0.0473065349507,0.059328258006,0.0716966900062,0.0310528151447,0.0135766543784,0.0687416970255,0.0792516153505,0.0671902763172,0.0659669497998,0.0656410387426,0.0561786080859,0.0890133179104,0.0752184249776,0.0387155469616,0.0349999164479,0.0411960593915,0.0819095677145,0.0665550426472,0.0491939879622,0.0676435596112,0.0712738625653,0.113952737252,0.0435872868011,0.0833996782874,0.0563806396261,0.0302108154965,0.0459135941592,0.081577925215,0.0704776328881,0.0689736124938,0.0,0.0445452954792,0.0597705088316,0.0826466758148,0.0593814038397,0.0690167494984,0.0390444702357,0.0536894573153,0.0404319153409,0.0758180723085,0.0705956867422,0.0831161423366,0.104266478454,0.0800423839313,0.0,0.0365708975038,0.0776704674393,0.0547039589805,0.0629678533599,0.0577181602072,0.0872957882195,0.0506899607078,0.0822868986161,0.0685623427593,0.0397600217222,0.0886227077261,0.0426795547643,0.062985590778,0.0781249538401,0.0635248196123,0.0259623481118,0.0901992834053,0.0515382889588,0.0896795585504,0.0367221178947,0.0405900211462,0.0795336163823,0.0,0.0514388768225,0.0117671386302,0.0311657034967,0.0449961432453,0.0575043227892,0.0719041134503,0.0338007116829,0.0491277697887,0.0603558838604,0.0489789617186,0.0592914584493,0.0561848374963,0.0563655760733,0.0826212419632,0.0649496076073,0.0440759118124,0.043056345315,0.0439784764816,0.0609427806669,0.0512186847037,0.0852621455538,0.0820747929341,0.0425608634602,0.0459765518638,0.0739818836749,0.0533888147803,0.0384439583232,0.0832903801022,0.126212743962,0.0569656623554,0.0348813413504,0.0474135484883,0.0645697786088,0.0660527468195,0.0838248524371,0.0786154244287,0.0462970281434,0.065634887487,0.0738406971626,0.0572330649797,0.0451827125702,0.0603266718361,0.0165954961248,0.0444461124345,0.0662966831549,0.0874403839962,0.109297782532,0.0944350225489,0.0365839466394,0.0048751679398,0.0373975100338,0.0932752273634,0.0478766788182,0.073447731321,0.0554575454511,0.0577400782274,0.0495037215473,0.0335253423346,0.0946144339834,0.0502461683894,0.0772983139351,0.0525585298587,0.0646712432286,0.0688787980227,0.0301376031599,0.0871656698219,0.0606547316471,0.0493134363378,0.0556623605675,0.0488771950497,0.0670483485528,0.0331548162151,0.0322898823282,0.0946535077174
